"probability_mod4","SE_max_mod4","SE_low_mod4","probability_mod1","SE_max_mod1","SE_min_mod1","probability_mod3","SE_max_mod3","SE_min_mod3","x"
0.124123023960783,0.145558912995302,0.105454307374306,0.0609476796704101,0.066191045965046,0.0560947191747869,0.0700954564875428,0.0821541160757745,0.0596916685602266,1.85427135678392
0.123897687765576,0.145370098745018,0.105206499089531,0.0607894160562373,0.0660531459075937,0.0559200338901937,0.0699477199280497,0.0820248702428302,0.059533458639642,1.88442211055276
0.123672702889866,0.145181487802436,0.104959204806388,0.0606315368725276,0.0659155128665945,0.0557458604679386,0.0698002713727615,0.0818958095985284,0.0593756415685063,1.91457286432161
0.123448068995583,0.144993080056598,0.104712423779704,0.0604740413231641,0.0657781464094659,0.0555721976080407,0.0696531103586872,0.0817669339345824,0.0592182165115712,1.94472361809045
0.123223785744202,0.144804875396315,0.104466155263854,0.0603169286129611,0.0656410461039727,0.0553990440125724,0.0695062364231624,0.0816382430427584,0.0590611826346183,1.9748743718593
0.122999852796749,0.144616873710172,0.10422039851277,0.0601601979476664,0.0655042115182282,0.0552263983856636,0.0693596491038515,0.0815097367148768,0.0589045391044616,2.00502512562814
0.122776269813802,0.144429074886525,0.103975152779947,0.0600038485339647,0.0653676422206954,0.0550542594335078,0.0692133479387494,0.0813814147428122,0.0587482850889511,2.03517587939698
0.122553036455496,0.144241478813502,0.10373041731846,0.0598478795794799,0.0652313377801888,0.0548826258643662,0.0690673324661826,0.0812532769184943,0.0585924197569753,2.06532663316583
0.122330152381527,0.144054085379007,0.103486191380964,0.0596922902927788,0.0650952977658753,0.054711496388573,0.0689216022248115,0.0811253230339087,0.0584369422784642,2.09547738693467
0.122107617251153,0.143866894470718,0.103242474219707,0.0595370798833731,0.0649595217472752,0.0545408697185398,0.0687761567536319,0.0809975528810974,0.0582818518243924,2.12562814070352
0.1218854307232,0.14367990597609,0.102999265086541,0.0593822475617227,0.0648240092942646,0.0543707445687609,0.0686309955919766,0.0808699662521592,0.0581271475667815,2.15577889447236
0.121663592456064,0.143493119782354,0.102756563232924,0.0592277925392383,0.0646887599770753,0.0542011196558174,0.0684861182795171,0.0807425629392508,0.0579728286787034,2.18592964824121
0.121442102107715,0.143306535776519,0.102514367909935,0.0590737140282842,0.0645537733662973,0.0540319936983821,0.0683415243562651,0.0806153427345868,0.0578188943342828,2.21608040201005
0.121220959335701,0.143120153845371,0.102272678368281,0.0589200112421811,0.064419049032879,0.0538633654172241,0.0681972133625746,0.0804883054304412,0.0576653437087,2.24623115577889
0.12100016379715,0.142933973875478,0.102031493858303,0.0587666833952087,0.0642845865481295,0.053695233535213,0.0680531848391428,0.0803614508191472,0.0575121759781936,2.27638190954774
0.120779715148774,0.142747995753185,0.101790813629989,0.0586137297026081,0.0641503854837189,0.0535275967773234,0.0679094383270125,0.080234778693098,0.0573593903200634,2.30653266331658
0.120559613046873,0.142562219364621,0.101550636932978,0.0584611493805852,0.0640164454116802,0.0533604538706392,0.0677659733675732,0.0801082888447479,0.0572069859126727,2.33668341708543
0.120339857147338,0.142376644595695,0.101310963016573,0.0583089416463125,0.0638827659044102,0.053193803544358,0.0676227895025626,0.0799819810666124,0.0570549619354514,2.36683417085427
0.120120447105654,0.142191271332101,0.101071791129744,0.0581571057179321,0.063749346534671,0.0530276445297952,0.0674798862740688,0.079855855151269,0.0569033175688981,2.39698492462312
0.119901382576904,0.142006099459314,0.100833120521143,0.0580056408145583,0.0636161868755909,0.052861975560388,0.0673372632245312,0.0797299108913577,0.0567520519945833,2.42713567839196
0.119682663215774,0.141821128862596,0.100594950439107,0.05785454615628,0.0634832865006656,0.0526967953716997,0.0671949198967423,0.0796041480795818,0.0566011643951512,2.4572864321608
0.11946428867655,0.141636359426991,0.100357280131669,0.0577038209641632,0.0633506449837599,0.0525321027014235,0.0670528558338496,0.0794785665087085,0.056450653954323,2.48743718592965
0.11924625861313,0.141451791037334,0.100120108846566,0.0575534644602534,0.0632182618991083,0.0523678962893866,0.0669110705793567,0.0793531659715691,0.0563005198568987,2.51758793969849
0.119028572679022,0.141267423578244,0.0998834358312462,0.0574034758675786,0.0630861368213165,0.0522041748775539,0.0667695636771249,0.0792279462610603,0.0561507612887603,2.54773869346734
0.118811230527347,0.141083256934128,0.0996472603328801,0.0572538544101508,0.0629542693253624,0.0520409372100319,0.0666283346713749,0.0791029071701441,0.0560013774368734,2.57788944723618
0.118594231810847,0.140899290989183,0.099411581598365,0.0571045993129693,0.0628226589865977,0.0518781820330725,0.0664873831066883,0.0789780484918487,0.0558523674892903,2.60804020100502
0.118377576181881,0.140715525627395,0.0991763988743356,0.0569557098020225,0.0626913053807482,0.0517159080950767,0.0663467085280089,0.0788533700192695,0.0557037306351522,2.63819095477387
0.118161263292437,0.140531960732541,0.0989417114071718,0.0568071851042906,0.0625602080839159,0.0515541141465979,0.0662063104806443,0.0787288715455689,0.0555554660646913,2.66834170854271
0.117945292794127,0.140348596188189,0.0987075184430062,0.0566590244477477,0.0624293666725796,0.0513927989403458,0.0660661885102676,0.0786045528639773,0.0554075729692335,2.69849246231156
0.117729664338197,0.140165431877699,0.098473819227733,0.0565112270613642,0.062298780723596,0.05123196123119,0.0659263421629186,0.0784804137677939,0.0552600505412004,2.7286432160804
0.117514377575525,0.139982467684225,0.0982406130070154,0.0563637921751092,0.0621684498142012,0.051071599776163,0.0657867709850054,0.0783564540503869,0.0551128979741118,2.75879396984925
0.11729943215663,0.139799703490715,0.0980078990262941,0.0562167190199524,0.0620383735220115,0.0509117133344637,0.0656474745233057,0.0782326735051942,0.0549661144625878,2.78894472361809
0.117084827731667,0.13961713917991,0.0977756765307952,0.0560700068278667,0.0619085514250244,0.0507523006674612,0.0655084523249685,0.0781090719257241,0.0548196992023512,2.81909547738693
0.11687056395044,0.139434774634349,0.0975439447655376,0.0559236548318303,0.0617789831016203,0.0505933605386973,0.0653697039375153,0.0779856491055559,0.0546736513902293,2.84924623115578
0.116656640462399,0.139252609736367,0.0973127029753419,0.0557776622658287,0.061649668130563,0.0504348917138903,0.0652312289088417,0.0778624048383401,0.0545279702241566,2.87939698492462
0.116443056916642,0.139070644368094,0.0970819504048375,0.0556320283648571,0.0615206060910007,0.0502768929609378,0.0650930267872187,0.0777393389177995,0.0543826549031766,2.90954773869347
0.116229812961925,0.138888878411462,0.0968516862984708,0.0554867523649224,0.0613917965624678,0.0501193630499197,0.0649550971212943,0.0776164511377294,0.054237704627444,2.93969849246231
0.116016908246659,0.138707311748199,0.0966219099005128,0.0553418335030453,0.0612632391248853,0.0499623007531019,0.0648174394600945,0.0774937412919984,0.0540931185982267,2.96984924623116
0.115804342418915,0.138525944259834,0.0963926204550672,0.0551972710172624,0.0611349333585621,0.0498057048449381,0.0646800533530252,0.0773712091745486,0.0539488960179081,3
